season,tour,start_date,end_date,player,round,statistic,measure,value
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Sand Saves Opportunities,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Average Putts - GIR,rvalue,1.333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Average Putts - GIR,rvalue,1.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Total Putts - GIR,rvalue,16
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Total Putts - GIR,rvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,Putts Per Round,rvalue,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,Putts Per Round,rvalue,32.4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,1,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Patrick Cantlay,2,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Birdies,rvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Birdies,rvalue,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Pars,rvalue,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Pars,rvalue,7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Scrambling,rvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Scrambling,rvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Driving Distance Avg,rvalue,295
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Driving Distance Avg,rvalue,310.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Fairways Hit,rvalue,0.8462
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Fairways Hit,rvalue,0.7778
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Fairway Opportunities,rvalue,13
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Fairway Opportunities,rvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Longest Drive,rvalue,308
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Longest Drive,rvalue,311
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,GIR,rvalue,0.8889
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,GIR,rvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,GIR Opportunities,rvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,GIR Opportunities,rvalue,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Sand Saves,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Sand Saves,rvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Sand Saves Opportunities,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Sand Saves Opportunities,rvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Average Putts - GIR,rvalue,1.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Average Putts - GIR,rvalue,1.875
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Total Putts - GIR,rvalue,28
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Total Putts - GIR,rvalue,15
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,Putts Per Round,rvalue,30
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,Putts Per Round,rvalue,27
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Putting,rvalue,-0.142
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Around-the-Green,rvalue,2.122
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Approach-the-Green,rvalue,-0.008
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Off-the-Tee,rvalue,0.037
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Tee-to-Green,rvalue,2.496
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,1,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Chez Reavie,2,SG: Total,rvalue,2.354
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Birdies,rvalue,6
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Birdies,rvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Pars,rvalue,11
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Pars,rvalue,7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Bogeys,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Scrambling,rvalue,0.8571
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Scrambling,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Driving Distance Avg,rvalue,291.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Driving Distance Avg,rvalue,301
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Fairways Hit,rvalue,0.7143
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Fairways Hit,rvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Fairway Opportunities,rvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Fairway Opportunities,rvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Longest Drive,rvalue,314
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Longest Drive,rvalue,301
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,GIR,rvalue,0.6111
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,GIR,rvalue,0.8889
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,GIR Opportunities,rvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,GIR Opportunities,rvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Sand Saves,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Sand Saves,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Sand Saves Opportunities,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Sand Saves Opportunities,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Average Putts - GIR,rvalue,1.455
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Average Putts - GIR,rvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Total Putts - GIR,rvalue,16
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Total Putts - GIR,rvalue,16
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,Putts Per Round,rvalue,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,Putts Per Round,rvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,1,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Max Homa,2,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Birdies,rvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Birdies,rvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Pars,rvalue,13
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Pars,rvalue,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Bogeys,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Scrambling,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Scrambling,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Driving Distance Avg,rvalue,298.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Driving Distance Avg,rvalue,298
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Fairways Hit,rvalue,0.7857
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Fairways Hit,rvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Fairway Opportunities,rvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Fairway Opportunities,rvalue,6
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Longest Drive,rvalue,306
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Longest Drive,rvalue,298
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,GIR,rvalue,0.6111
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,GIR,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,GIR Opportunities,rvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,GIR Opportunities,rvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Sand Saves,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Sand Saves,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Sand Saves Opportunities,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Sand Saves Opportunities,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Average Putts - GIR,rvalue,1.636
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Average Putts - GIR,rvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Total Putts - GIR,rvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Total Putts - GIR,rvalue,16
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,Putts Per Round,rvalue,25
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,Putts Per Round,rvalue,36
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,1,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Lanto Griffin,2,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Birdies,rvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Birdies,rvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Pars,rvalue,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Pars,rvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Bogeys,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Scrambling,rvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Scrambling,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Penalties,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Driving Distance Avg,rvalue,336
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Driving Distance Avg,rvalue,253.9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Fairways Hit,rvalue,0.8462
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Fairways Hit,rvalue,0.8333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Fairway Opportunities,rvalue,13
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Fairway Opportunities,rvalue,6
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Longest Drive,rvalue,388
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Longest Drive,rvalue,307
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,GIR,rvalue,0.8889
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,GIR,rvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,GIR Opportunities,rvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,GIR Opportunities,rvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Sand Saves,rvalue,0.3333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Sand Saves,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Sand Saves Opportunities,rvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Sand Saves Opportunities,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Average Putts - GIR,rvalue,1.688
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Average Putts - GIR,rvalue,1.667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Total Putts - GIR,rvalue,27
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Total Putts - GIR,rvalue,10
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,Putts Per Round,rvalue,29
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,Putts Per Round,rvalue,24.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,SG: Putting,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,SG: Putting,rvalue,0.445
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,SG: Around-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,SG: Around-the-Green,rvalue,1.651
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,SG: Approach-the-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,SG: Approach-the-Green,rvalue,-0.526
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,SG: Off-the-Tee,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,SG: Off-the-Tee,rvalue,0.123
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,SG: Tee-to-Green,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,SG: Tee-to-Green,rvalue,1.703
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,1,SG: Total,rvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jason Day,2,SG: Total,rvalue,2.148
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,2,Eagles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Birdies,rvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,2,Birdies,rvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Pars,rvalue,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,2,Pars,rvalue,7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,2,Bogeys,rvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,2,Doubles,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,2,Other,rvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Kevin Chappell,1,Scrambling,rvalue,1
